node_id,vendorid,deliverytype,resourcetype,dialtype,nattype,scheduleisps,regsource,customermode,province,isp,city,device_type,arch_type,isvm,qoskiller_status,sevendayavg95ratio
node_000225,20002,egress,vm,pppoe,fullcone,unicom,agent,direct,北京,电信,杭州,jarvis.B,host,false,on,0.8971
node_000226,20002,idc,box,dhcp,symmetric,multi,self,direct,浙江,移动,广州,jarvis.B,vm,true,off,0.8065
node_000227,77882,pcdn,vm,dhcp,fullcone,unicom,self,direct,湖北,联通,广州,jarvis.C,vm,true,off,0.3536
node_000228,20002,idc,vm,pppoe,public,multi,agent,direct,广东,联通,北京,jarvis.C,host,false,on,0.2447
node_000229,77882,pcdn,vm,staticNetSingle,fullcone,multi,self,resell,北京,联通,成都,jarvis.B,vm,false,on,0.6361
node_000230,10001,egress,vm,staticNetSingle,fullcone,mobile,self,resell,北京,移动,武汉,jarvis.A,vm,false,on,0.8461
node_000231,77882,pcdn,box,pppoe,public,unicom,self,direct,湖北,移动,广州,jarvis.A,vm,false,on,0.4458
node_000232,77882,egress,box,staticNetSingle,public,unicom,agent,direct,浙江,联通,成都,jarvis.C,host,true,off,0.6814
node_000233,77882,idc,box,dhcp,public,multi,self,resell,湖北,移动,北京,jarvis.A,host,false,on,0.5837
node_000234,30003,egress,server,staticNetSingle,public,multi,self,resell,北京,电信,杭州,jarvis.B,vm,true,on,0.1566
node_000235,30003,idc,box,pppoe,fullcone,mobile,agent,direct,浙江,联通,杭州,jarvis.A,vm,true,on,0.3255
node_000236,77882,pcdn,vm,staticNetSingle,fullcone,telecom,self,resell,四川,电信,北京,jarvis.A,host,true,off,0.4993
node_000237,10001,pcdn,vm,staticNetSingle,public,multi,agent,resell,广东,联通,北京,jarvis.B,host,false,off,0.9744
node_000238,10001,pcdn,box,staticNetSingle,public,telecom,agent,resell,四川,电信,成都,jarvis.B,vm,true,off,0.8913
node_000239,20002,egress,box,dhcp,public,mobile,self,direct,北京,联通,杭州,jarvis.B,host,true,off,0.6262
node_000240,10001,pcdn,box,pppoe,public,mobile,agent,direct,北京,移动,成都,jarvis.A,vm,false,on,0.3042
node_000241,77882,pcdn,vm,staticNetSingle,symmetric,unicom,self,direct,浙江,电信,北京,jarvis.C,vm,true,on,0.1433
node_000242,30003,idc,vm,dhcp,symmetric,multi,self,direct,四川,移动,成都,jarvis.B,vm,true,on,0.217
node_000243,10001,egress,box,pppoe,symmetric,multi,agent,direct,浙江,电信,成都,jarvis.B,vm,true,off,0.1629
node_000244,30003,idc,vm,dhcp,fullcone,mobile,self,direct,浙江,移动,北京,jarvis.C,vm,true,off,0.795
node_000245,30003,egress,vm,pppoe,symmetric,unicom,self,resell,湖北,电信,广州,jarvis.A,vm,false,on,0.9061
node_000246,10001,egress,server,dhcp,public,telecom,agent,direct,湖北,移动,武汉,jarvis.C,host,true,on,0.2286
node_000247,30003,pcdn,server,staticNetSingle,fullcone,telecom,agent,resell,四川,联通,武汉,jarvis.C,vm,true,on,0.9949
node_000248,20002,pcdn,box,dhcp,fullcone,mobile,agent,direct,浙江,联通,成都,jarvis.B,vm,false,off,0.5579
node_000249,10001,pcdn,box,dhcp,public,multi,self,resell,广东,电信,北京,jarvis.B,host,true,on,0.3234
node_000250,20002,idc,box,pppoe,public,unicom,self,resell,四川,移动,杭州,jarvis.A,vm,true,off,0.9954
node_000251,20002,idc,box,dhcp,fullcone,mobile,self,direct,湖北,电信,成都,jarvis.B,vm,true,off,0.2395
node_000252,20002,egress,vm,staticNetSingle,public,multi,agent,resell,湖北,联通,北京,jarvis.C,vm,true,off,0.2049
node_000253,20002,idc,box,pppoe,fullcone,unicom,agent,direct,北京,联通,成都,jarvis.C,vm,false,off,0.3636
node_000254,77882,pcdn,server,staticNetSingle,fullcone,unicom,agent,resell,浙江,移动,武汉,jarvis.C,vm,false,off,0.8345
node_000255,10001,egress,server,staticNetSingle,symmetric,telecom,self,direct,浙江,联通,广州,jarvis.A,vm,false,on,0.7955
node_000256,77882,pcdn,server,dhcp,fullcone,unicom,agent,resell,四川,联通,北京,jarvis.A,host,true,off,0.5349
node_000257,20002,pcdn,vm,dhcp,fullcone,multi,self,resell,湖北,移动,杭州,jarvis.C,vm,true,on,0.2084
node_000258,77882,idc,box,pppoe,public,unicom,self,direct,湖北,电信,杭州,jarvis.C,host,false,on,0.3561
node_000259,10001,idc,box,staticNetSingle,symmetric,telecom,agent,resell,湖北,移动,广州,jarvis.C,vm,false,off,0.2391
node_000260,20002,pcdn,vm,staticNetSingle,public,multi,self,direct,广东,电信,广州,jarvis.B,vm,true,off,0.8203
node_000261,20002,idc,box,dhcp,public,multi,agent,direct,浙江,移动,武汉,jarvis.C,host,true,on,0.6403
node_000262,30003,idc,server,staticNetSingle,fullcone,telecom,agent,direct,浙江,联通,广州,jarvis.A,host,true,on,0.7526
node_000263,20002,idc,vm,dhcp,symmetric,mobile,agent,resell,湖北,移动,广州,jarvis.B,vm,true,off,0.1873
node_000264,10001,pcdn,box,pppoe,symmetric,unicom,agent,direct,湖北,移动,北京,jarvis.C,vm,true,off,0.4877
node_000265,30003,idc,server,pppoe,fullcone,multi,agent,direct,浙江,联通,杭州,jarvis.C,host,false,on,0.6029
node_000266,20002,pcdn,box,pppoe,symmetric,telecom,self,resell,广东,电信,北京,jarvis.B,vm,true,off,0.3804
node_000267,10001,idc,server,dhcp,public,telecom,agent,direct,湖北,移动,成都,jarvis.C,host,false,on,0.8499
node_000268,10001,egress,server,staticNetSingle,public,multi,self,direct,广东,电信,杭州,jarvis.B,host,true,off,0.1232
node_000269,10001,egress,box,dhcp,symmetric,multi,agent,resell,浙江,移动,成都,jarvis.A,host,false,on,0.6799
node_000270,77882,egress,server,pppoe,public,mobile,self,resell,浙江,联通,成都,jarvis.B,vm,true,on,0.8787
node_000271,20002,egress,box,dhcp,symmetric,multi,self,resell,湖北,联通,北京,jarvis.A,vm,false,off,0.7543
node_000272,20002,pcdn,server,staticNetSingle,fullcone,mobile,self,resell,北京,移动,武汉,jarvis.A,host,false,on,0.3559
node_000273,10001,idc,box,staticNetSingle,fullcone,mobile,agent,direct,广东,电信,武汉,jarvis.B,host,false,on,0.24
node_000274,20002,pcdn,box,dhcp,fullcone,mobile,agent,direct,广东,联通,武汉,jarvis.A,host,false,off,0.4071
node_000275,20002,pcdn,server,pppoe,symmetric,unicom,agent,resell,湖北,联通,成都,jarvis.B,vm,false,off,0.8315
node_000276,30003,pcdn,server,dhcp,symmetric,telecom,self,resell,湖北,移动,成都,jarvis.A,host,false,on,0.3246
node_000277,30003,egress,vm,dhcp,public,multi,agent,resell,浙江,电信,广州,jarvis.B,host,true,on,0.3349
node_000278,77882,idc,vm,dhcp,public,telecom,agent,resell,浙江,联通,成都,jarvis.C,host,true,off,0.7769
node_000279,77882,idc,server,staticNetSingle,fullcone,multi,self,resell,四川,电信,北京,jarvis.B,vm,true,on,0.6284
node_000280,77882,egress,vm,staticNetSingle,symmetric,telecom,self,direct,北京,移动,成都,jarvis.A,vm,false,off,0.5073
node_000281,77882,pcdn,server,pppoe,symmetric,multi,self,resell,广东,移动,武汉,jarvis.C,vm,false,off,0.2602
node_000282,20002,idc,vm,staticNetSingle,symmetric,unicom,self,direct,浙江,移动,广州,jarvis.A,vm,false,on,0.1977
node_000283,77882,pcdn,box,staticNetSingle,public,multi,agent,resell,北京,联通,武汉,jarvis.A,host,false,off,0.1544
node_000284,77882,idc,server,staticNetSingle,symmetric,multi,self,direct,四川,联通,北京,jarvis.C,vm,false,off,0.5688
node_000285,30003,egress,server,pppoe,public,unicom,agent,resell,北京,联通,成都,jarvis.C,host,true,on,0.9025
node_000286,77882,egress,vm,dhcp,fullcone,unicom,self,direct,四川,联通,北京,jarvis.A,host,false,off,0.3107
node_000287,10001,egress,box,dhcp,fullcone,multi,agent,resell,湖北,联通,杭州,jarvis.B,host,true,on,0.2164
node_000288,77882,egress,box,staticNetSingle,public,mobile,self,direct,湖北,电信,成都,jarvis.A,vm,true,on,0.6498
node_000289,10001,pcdn,box,dhcp,symmetric,mobile,agent,direct,浙江,联通,广州,jarvis.C,host,true,on,0.4527
node_000290,20002,pcdn,server,pppoe,public,unicom,agent,resell,四川,移动,武汉,jarvis.C,host,true,off,0.7429
node_000291,77882,egress,vm,pppoe,symmetric,multi,agent,direct,四川,电信,广州,jarvis.B,host,true,off,0.273
node_000292,30003,pcdn,box,pppoe,public,unicom,agent,resell,湖北,联通,杭州,jarvis.A,host,true,on,0.985
node_000293,10001,idc,server,pppoe,symmetric,telecom,self,direct,北京,电信,武汉,jarvis.A,host,true,off,0.1767
node_000294,30003,idc,vm,dhcp,symmetric,telecom,agent,direct,浙江,联通,北京,jarvis.B,host,false,off,0.9613
node_000295,10001,pcdn,vm,pppoe,symmetric,mobile,agent,direct,广东,联通,成都,jarvis.C,host,false,off,0.9886
node_000296,77882,idc,box,staticNetSingle,fullcone,multi,self,direct,广东,移动,成都,jarvis.A,host,false,off,0.7272
node_000297,30003,egress,vm,dhcp,symmetric,mobile,agent,resell,湖北,电信,杭州,jarvis.B,host,false,on,0.3594
node_000298,20002,idc,vm,dhcp,public,mobile,agent,direct,四川,移动,杭州,jarvis.A,vm,false,on,0.9719
node_000299,77882,egress,vm,dhcp,fullcone,unicom,agent,resell,北京,移动,武汉,jarvis.C,host,false,off,0.5757
node_000300,20002,idc,server,pppoe,fullcone,multi,agent,resell,浙江,联通,杭州,jarvis.B,vm,true,on,0.6397
node_000301,77882,idc,box,staticNetSingle,fullcone,telecom,self,resell,浙江,移动,广州,jarvis.B,host,true,on,0.3625
node_000302,10001,pcdn,server,dhcp,symmetric,mobile,agent,resell,湖北,联通,广州,jarvis.C,host,false,off,0.3732
node_000303,77882,idc,server,staticNetSingle,symmetric,unicom,self,direct,四川,联通,北京,jarvis.C,host,false,off,0.3371
node_000304,30003,egress,box,pppoe,symmetric,mobile,self,resell,四川,移动,北京,jarvis.C,vm,true,on,0.3069
node_000305,30003,pcdn,server,staticNetSingle,fullcone,mobile,agent,direct,北京,电信,武汉,jarvis.C,vm,true,off,0.7416
node_000306,10001,egress,vm,dhcp,fullcone,telecom,self,direct,浙江,联通,武汉,jarvis.B,host,false,on,0.9385
node_000307,20002,idc,box,staticNetSingle,symmetric,unicom,self,resell,湖北,联通,武汉,jarvis.A,host,true,off,0.3924
node_000308,20002,egress,vm,pppoe,symmetric,unicom,agent,resell,广东,电信,杭州,jarvis.A,host,false,off,0.8084
node_000309,20002,idc,server,staticNetSingle,symmetric,telecom,agent,resell,浙江,电信,广州,jarvis.A,vm,true,off,0.6453
node_000310,30003,pcdn,box,pppoe,fullcone,mobile,self,resell,湖北,联通,成都,jarvis.B,vm,true,on,0.9172
node_000311,10001,idc,vm,staticNetSingle,symmetric,mobile,self,resell,广东,联通,武汉,jarvis.B,vm,false,on,0.7468
node_000312,20002,egress,box,dhcp,public,telecom,agent,resell,湖北,联通,武汉,jarvis.B,vm,false,on,0.5294
node_000313,77882,pcdn,vm,staticNetSingle,public,telecom,agent,direct,北京,联通,杭州,jarvis.C,vm,false,off,0.9712
node_000314,10001,idc,box,dhcp,public,telecom,self,direct,四川,联通,广州,jarvis.B,vm,true,off,0.2171
node_000315,10001,idc,server,staticNetSingle,symmetric,telecom,agent,resell,北京,移动,杭州,jarvis.C,host,true,on,0.5826
node_000316,30003,idc,box,staticNetSingle,fullcone,telecom,agent,direct,湖北,电信,广州,jarvis.A,host,false,off,0.9084
node_000317,20002,idc,server,pppoe,fullcone,mobile,self,resell,北京,电信,广州,jarvis.C,vm,true,on,0.1951
node_000318,10001,pcdn,vm,staticNetSingle,fullcone,unicom,self,direct,北京,移动,武汉,jarvis.C,vm,false,off,0.2387
node_000319,20002,pcdn,server,pppoe,symmetric,telecom,agent,resell,北京,移动,武汉,jarvis.A,vm,true,on,0.8032
node_000320,10001,idc,server,dhcp,fullcone,unicom,agent,direct,北京,电信,广州,jarvis.A,host,false,on,0.786
node_000321,20002,egress,vm,pppoe,public,mobile,self,resell,四川,联通,武汉,jarvis.A,vm,false,on,0.5612
node_000322,20002,idc,vm,staticNetSingle,public,unicom,agent,direct,湖北,联通,成都,jarvis.C,vm,false,on,0.2163
node_000323,20002,idc,box,dhcp,symmetric,multi,self,direct,北京,电信,成都,jarvis.C,host,false,off,0.3638
node_000324,20002,egress,box,staticNetSingle,symmetric,telecom,agent,direct,广东,电信,成都,jarvis.C,vm,true,off,0.599
node_000325,10001,pcdn,server,dhcp,public,multi,self,resell,北京,联通,北京,jarvis.C,host,false,off,0.1587
node_000326,10001,idc,vm,staticNetSingle,symmetric,unicom,self,direct,广东,移动,北京,jarvis.C,vm,true,on,0.558
node_000327,77882,idc,box,staticNetSingle,fullcone,unicom,agent,direct,浙江,移动,成都,jarvis.C,vm,true,on,0.1365
node_000328,10001,pcdn,box,pppoe,fullcone,multi,self,direct,四川,移动,成都,jarvis.B,host,true,on,0.3388
node_000329,20002,pcdn,vm,staticNetSingle,fullcone,telecom,self,resell,湖北,电信,成都,jarvis.C,host,true,on,0.244
node_000330,30003,idc,server,pppoe,public,multi,agent,resell,北京,联通,北京,jarvis.A,vm,false,on,0.4593
node_000331,10001,idc,server,pppoe,fullcone,mobile,agent,direct,北京,移动,成都,jarvis.C,host,false,off,0.5873
node_000332,20002,egress,vm,staticNetSingle,symmetric,unicom,self,resell,湖北,电信,杭州,jarvis.C,host,true,on,0.7223
node_000333,10001,pcdn,vm,dhcp,fullcone,mobile,agent,resell,四川,联通,杭州,jarvis.A,host,false,on,0.2592
node_000334,20002,pcdn,server,dhcp,symmetric,telecom,agent,direct,浙江,联通,成都,jarvis.C,vm,true,off,0.3865
node_000335,77882,egress,box,dhcp,fullcone,telecom,self,resell,湖北,联通,北京,jarvis.B,host,true,on,0.7672
node_000336,30003,pcdn,server,staticNetSingle,symmetric,multi,self,direct,湖北,电信,成都,jarvis.C,host,false,off,0.135
node_000337,77882,egress,box,dhcp,public,unicom,self,direct,广东,电信,成都,jarvis.C,host,true,off,0.3682
node_000338,20002,pcdn,vm,dhcp,fullcone,mobile,agent,resell,湖北,电信,武汉,jarvis.B,vm,false,on,0.426
node_000339,77882,egress,server,staticNetSingle,public,telecom,agent,direct,湖北,电信,武汉,jarvis.C,vm,true,on,0.163
node_000340,10001,egress,vm,pppoe,symmetric,mobile,self,resell,广东,电信,成都,jarvis.C,vm,false,on,0.3307
node_000341,10001,pcdn,vm,staticNetSingle,public,multi,agent,resell,浙江,移动,北京,jarvis.C,host,false,on,0.4585
node_000342,10001,pcdn,server,staticNetSingle,fullcone,multi,agent,resell,广东,移动,杭州,jarvis.A,host,true,off,0.7321
node_000343,20002,idc,box,staticNetSingle,public,multi,self,direct,北京,电信,成都,jarvis.B,vm,true,off,0.9659
node_000344,30003,pcdn,box,dhcp,symmetric,telecom,agent,resell,湖北,移动,武汉,jarvis.B,host,false,off,0.7762
node_000345,77882,idc,box,pppoe,symmetric,telecom,self,resell,广东,联通,广州,jarvis.B,vm,true,on,0.9862
node_000346,77882,idc,server,pppoe,symmetric,telecom,self,direct,浙江,移动,北京,jarvis.A,host,false,on,0.5761
node_000347,30003,egress,server,dhcp,symmetric,telecom,agent,resell,湖北,联通,成都,jarvis.B,host,true,on,0.4386
node_000348,77882,pcdn,server,pppoe,public,telecom,self,resell,湖北,电信,广州,jarvis.A,host,true,on,0.4042
node_000349,30003,idc,server,pppoe,symmetric,unicom,agent,resell,广东,电信,武汉,jarvis.A,vm,true,on,0.7193
node_000350,30003,egress,vm,pppoe,public,telecom,agent,direct,广东,移动,杭州,jarvis.B,vm,true,on,0.8215
node_000351,30003,pcdn,vm,pppoe,symmetric,unicom,agent,resell,湖北,移动,成都,jarvis.B,host,false,off,0.6464
node_000352,77882,egress,box,pppoe,public,telecom,agent,direct,四川,移动,武汉,jarvis.B,vm,false,on,0.9329
node_000353,77882,idc,vm,dhcp,fullcone,multi,self,resell,四川,电信,北京,jarvis.C,vm,true,off,0.6107
node_000354,30003,idc,box,pppoe,symmetric,unicom,agent,resell,四川,移动,成都,jarvis.A,vm,true,on,0.454
node_000355,77882,pcdn,vm,dhcp,public,unicom,agent,direct,北京,联通,成都,jarvis.C,vm,true,on,0.7006
node_000356,30003,idc,vm,dhcp,fullcone,multi,agent,direct,浙江,移动,广州,jarvis.B,vm,false,off,0.2726
node_000357,77882,pcdn,server,pppoe,symmetric,telecom,self,direct,广东,电信,成都,jarvis.C,host,false,off,0.2797
node_000358,10001,idc,server,pppoe,fullcone,mobile,self,direct,浙江,联通,武汉,jarvis.B,vm,false,on,0.8528
node_000359,10001,pcdn,server,dhcp,fullcone,telecom,self,resell,四川,联通,成都,jarvis.C,vm,false,off,0.5534
node_000360,10001,egress,box,dhcp,symmetric,multi,self,direct,广东,电信,武汉,jarvis.A,host,false,off,0.97
node_000361,10001,egress,server,staticNetSingle,symmetric,multi,agent,direct,广东,电信,北京,jarvis.B,vm,false,off,0.4905
node_000362,10001,egress,server,pppoe,fullcone,mobile,self,direct,广东,联通,成都,jarvis.B,vm,true,on,0.8217
node_000363,20002,egress,vm,staticNetSingle,public,multi,self,resell,湖北,电信,北京,jarvis.C,vm,true,on,0.6446
node_000364,20002,egress,server,staticNetSingle,public,mobile,agent,resell,湖北,移动,北京,jarvis.B,host,false,off,0.2465
node_000365,30003,egress,server,dhcp,fullcone,telecom,agent,direct,湖北,移动,成都,jarvis.A,host,true,on,0.1067
node_000366,10001,egress,vm,dhcp,fullcone,unicom,agent,resell,浙江,电信,北京,jarvis.A,vm,false,on,0.474
node_000367,77882,idc,box,pppoe,public,unicom,self,resell,湖北,电信,北京,jarvis.C,vm,true,on,0.4941
node_000368,77882,idc,box,dhcp,fullcone,mobile,agent,direct,浙江,电信,广州,jarvis.C,vm,true,off,0.2391
node_000369,30003,idc,vm,staticNetSingle,fullcone,multi,self,direct,浙江,移动,武汉,jarvis.B,host,false,on,0.6734
node_000370,10001,pcdn,server,pppoe,public,unicom,agent,resell,浙江,移动,北京,jarvis.A,host,true,on,0.2681
node_000371,77882,pcdn,box,dhcp,fullcone,telecom,self,direct,北京,移动,广州,jarvis.C,host,false,off,0.7243
node_000372,77882,egress,box,pppoe,public,telecom,self,direct,北京,电信,武汉,jarvis.A,host,true,on,0.289
node_000373,20002,idc,server,pppoe,symmetric,telecom,self,resell,湖北,联通,杭州,jarvis.C,host,false,off,0.9328
node_000374,10001,idc,vm,pppoe,symmetric,telecom,agent,resell,浙江,联通,成都,jarvis.B,vm,false,off,0.8009
node_000375,77882,pcdn,vm,pppoe,symmetric,unicom,self,resell,浙江,移动,广州,jarvis.B,vm,true,off,0.9717
node_000376,77882,pcdn,server,pppoe,fullcone,unicom,agent,resell,浙江,移动,武汉,jarvis.C,host,true,off,0.6035
node_000377,30003,egress,vm,dhcp,fullcone,multi,self,resell,广东,移动,北京,jarvis.C,host,true,off,0.8132
node_000378,20002,idc,box,pppoe,symmetric,unicom,self,direct,北京,联通,武汉,jarvis.C,vm,true,off,0.2611
node_000379,20002,idc,server,dhcp,public,multi,agent,direct,湖北,电信,北京,jarvis.A,vm,true,off,0.6364
node_000380,77882,egress,server,dhcp,symmetric,mobile,self,direct,广东,联通,成都,jarvis.A,vm,true,on,0.7992
node_000381,20002,pcdn,box,dhcp,symmetric,telecom,agent,direct,广东,移动,杭州,jarvis.B,vm,true,off,0.5506
node_000382,10001,egress,vm,dhcp,symmetric,unicom,agent,direct,浙江,联通,杭州,jarvis.A,host,true,off,0.8286
node_000383,77882,idc,server,pppoe,fullcone,unicom,self,resell,四川,联通,成都,jarvis.B,host,false,off,0.1022
node_000384,30003,idc,server,staticNetSingle,symmetric,telecom,self,direct,广东,移动,成都,jarvis.C,host,false,off,0.6126
node_000385,77882,egress,server,pppoe,public,multi,agent,resell,四川,移动,广州,jarvis.A,host,true,on,0.108
node_000386,30003,egress,box,staticNetSingle,public,multi,agent,resell,北京,联通,杭州,jarvis.C,host,false,on,0.8443
