node_id,business,online_time,cum_cost_7d,cum_revenue_7d
node_000090,iqiyi,1572131,586.57,1186.74
node_000090,bilibili,1572131,689.19,1056.53
node_000090,netease,1572131,520.79,859.87
node_000090,default,1572131,427.83,556.47
node_000091,kuaishou,849978,1067.04,1142.77
node_000091,douyin,849978,967.15,1465.92
node_000091,tencent_video,849978,906.21,1508.68
node_000091,iqiyi,849978,766.72,1292.01
node_000091,bilibili,849978,937.36,1224.55
node_000091,netease,849978,719.82,1037.61
node_000091,default,849978,635.62,731.07
node_000092,kuaishou,1700947,806.79,834.4
node_000092,douyin,1700947,802.58,933.21
node_000092,tencent_video,1700947,654.64,1081.72
node_000092,iqiyi,1700947,625.65,965.34
node_000092,bilibili,1700947,748.57,864.83
node_000092,netease,1700947,558.83,718.45
node_000092,default,1700947,478.8,516.56
node_000093,kuaishou,393470,903.71,1067.09
node_000093,douyin,393470,896.12,1207.66
node_000093,tencent_video,393470,863.74,1537.9
node_000093,iqiyi,393470,707.29,1324.33
node_000093,bilibili,393470,797.74,1058.03
node_000093,netease,393470,644.85,902.44
node_000093,default,393470,575.42,624.04
node_000094,kuaishou,175030,1127.35,1181.96
node_000094,douyin,175030,992.8,1240.78
node_000094,tencent_video,175030,828.71,1468.15
node_000094,iqiyi,175030,749.83,1203.52
node_000094,bilibili,175030,889.64,1097.85
node_000094,netease,175030,638.52,923.48
node_000094,default,175030,610.99,705.82
node_000095,kuaishou,1172751,892.41,1101.32
node_000095,douyin,1172751,873.28,1275.61
node_000095,tencent_video,1172751,811.94,1394.78
node_000095,iqiyi,1172751,699.35,1317.85
node_000095,bilibili,1172751,841.18,982.3
node_000095,netease,1172751,601.72,840.57
node_000095,default,1172751,554.77,645.94
node_000096,kuaishou,1000307,1245.74,1300.48
node_000096,douyin,1000307,1139.92,1433.72
node_000096,tencent_video,1000307,886.35,1610.1
node_000096,iqiyi,1000307,823.55,1472.76
node_000096,bilibili,1000307,1008.16,1280.44
node_000096,netease,1000307,712.12,1128.81
node_000096,default,1000307,657.12,762.81
node_000097,kuaishou,1315898,977.95,1271.59
node_000097,douyin,1315898,931.18,1461.84
node_000097,tencent_video,1315898,845.4,1794.2
node_000097,iqiyi,1315898,801.6,1683.37
node_000097,bilibili,1315898,951.14,1404.06
node_000097,netease,1315898,714.05,1101.96
node_000097,default,1315898,583.04,710.57
node_000098,kuaishou,2519605,977.91,1315.91
node_000098,douyin,2519605,987.28,1400.35
node_000098,tencent_video,2519605,806.67,1512.37
node_000098,iqiyi,2519605,786.21,1462.92
node_000098,bilibili,2519605,872.1,1251.37
node_000098,netease,2519605,724.43,941.0
node_000098,default,2519605,644.87,709.43
node_000099,kuaishou,468390,723.54,881.14
node_000099,douyin,468390,631.23,892.61
node_000099,tencent_video,468390,566.85,1091.16
node_000099,iqiyi,468390,493.59,970.33
node_000099,bilibili,468390,636.72,860.55
node_000099,netease,468390,392.96,680.41
node_000099,default,468390,444.33,499.05
node_000100,kuaishou,2250468,844.79,795.36
node_000100,douyin,2250468,755.03,1049.83
node_000100,tencent_video,2250468,618.93,1056.48
node_000100,iqiyi,2250468,556.05,994.03
node_000100,bilibili,2250468,691.86,831.22
node_000100,netease,2250468,455.21,722.83
node_000100,default,2250468,398.66,495.1
node_000101,kuaishou,389135,1385.93,1936.91
node_000101,douyin,389135,1256.45,2136.48
node_000101,tencent_video,389135,1159.9,2233.39
node_000101,iqiyi,389135,1045.89,2216.91
node_000101,bilibili,389135,1179.82,1850.86
node_000101,netease,389135,968.54,1628.77
node_000101,default,389135,797.8,958.08
node_000102,kuaishou,390356,986.88,1151.88
node_000102,douyin,390356,1055.76,1374.11
node_000102,tencent_video,390356,887.36,1793.13
node_000102,iqiyi,390356,814.94,1499.68
node_000102,bilibili,390356,794.32,1136.2
node_000102,netease,390356,701.87,927.69
node_000102,default,390356,584.98,664.41
node_000103,kuaishou,640916,1268.36,1686.42
node_000103,douyin,640916,1234.02,1972.37
node_000103,tencent_video,640916,988.22,1952.83
node_000103,iqiyi,640916,958.59,1970.75
node_000103,bilibili,640916,1172.95,1679.28
node_000103,netease,640916,815.96,1292.04
node_000103,default,640916,756.8,901.65
node_000104,kuaishou,1637181,1316.9,1822.73
node_000104,douyin,1637181,1130.1,1964.33
node_000104,tencent_video,1637181,1150.69,2124.5
node_000104,iqiyi,1637181,920.82,1993.26
node_000104,bilibili,1637181,1233.88,1749.5
node_000104,netease,1637181,802.84,1543.03
node_000104,default,1637181,714.21,1068.31
node_000105,kuaishou,1866799,744.2,952.68
node_000105,douyin,1866799,648.61,1161.81
node_000105,tencent_video,1866799,631.18,1097.11
node_000105,iqiyi,1866799,562.83,1046.03
node_000105,bilibili,1866799,727.86,911.01
node_000105,netease,1866799,477.01,893.4
node_000105,default,1866799,480.32,575.22
node_000106,kuaishou,370675,723.81,755.36
node_000106,douyin,370675,599.75,975.96
node_000106,tencent_video,370675,504.16,1022.2
node_000106,iqiyi,370675,466.11,859.96
node_000106,bilibili,370675,566.02,740.54
node_000106,netease,370675,415.09,670.27
node_000106,default,370675,401.0,463.65
node_000107,kuaishou,1770374,1181.35,1363.09
node_000107,douyin,1770374,1019.33,1654.23
node_000107,tencent_video,1770374,906.59,1714.77
node_000107,iqiyi,1770374,854.97,1617.34
node_000107,bilibili,1770374,963.0,1271.55
node_000107,netease,1770374,684.08,1115.51
node_000107,default,1770374,618.54,833.84
node_000108,kuaishou,2364436,1090.82,1299.18
node_000108,douyin,2364436,939.15,1454.3
node_000108,tencent_video,2364436,803.51,1594.59
node_000108,iqiyi,2364436,835.6,1369.1
node_000108,bilibili,2364436,1024.37,1206.69
node_000108,netease,2364436,723.27,1071.04
node_000108,default,2364436,622.91,753.06
node_000109,kuaishou,448227,661.46,885.13
node_000109,douyin,448227,700.03,959.37
node_000109,tencent_video,448227,510.23,1224.53
node_000109,iqiyi,448227,547.51,1138.59
node_000109,bilibili,448227,609.19,881.69
node_000109,netease,448227,469.54,756.89
node_000109,default,448227,419.57,541.93
node_000110,kuaishou,40961,862.19,1023.54
node_000110,douyin,40961,811.84,1004.24
node_000110,tencent_video,40961,617.71,1300.09
node_000110,iqiyi,40961,555.98,955.9
node_000110,bilibili,40961,717.71,987.56
node_000110,netease,40961,497.8,796.65
node_000110,default,40961,460.76,557.46
node_000111,kuaishou,2367321,647.1,750.1
node_000111,douyin,2367321,589.31,853.27
node_000111,tencent_video,2367321,514.79,944.72
node_000111,iqiyi,2367321,469.79,780.38
node_000111,bilibili,2367321,540.77,800.61
node_000111,netease,2367321,382.23,633.52
node_000111,default,2367321,335.48,433.93
node_000112,kuaishou,2133391,1120.74,1462.96
node_000112,douyin,2133391,1111.21,1667.05
node_000112,tencent_video,2133391,887.94,2078.5
node_000112,iqiyi,2133391,857.06,1647.0
node_000112,bilibili,2133391,1001.36,1527.76
node_000112,netease,2133391,769.3,1251.98
node_000112,default,2133391,658.23,820.1
node_000113,kuaishou,1969881,771.16,1011.29
node_000113,douyin,1969881,693.85,1186.02
node_000113,tencent_video,1969881,637.89,1241.83
node_000113,iqiyi,1969881,541.8,1174.12
node_000113,bilibili,1969881,675.08,997.74
node_000113,netease,1969881,462.13,785.2
node_000113,default,1969881,466.94,586.33
node_000114,kuaishou,1274253,805.66,1120.09
node_000114,douyin,1274253,696.22,1133.79
node_000114,tencent_video,1274253,705.97,1303.97
node_000114,iqiyi,1274253,598.28,1073.32
node_000114,bilibili,1274253,687.78,1075.2
node_000114,netease,1274253,567.67,879.01
node_000114,default,1274253,513.97,623.28
node_000115,kuaishou,1740277,1033.39,938.84
node_000115,douyin,1740277,940.4,1135.97
node_000115,tencent_video,1740277,787.97,1308.94
node_000115,iqiyi,1740277,659.88,1074.67
node_000115,bilibili,1740277,808.74,958.64
node_000115,netease,1740277,613.93,835.72
node_000115,default,1740277,496.54,564.17
node_000116,kuaishou,647145,682.18,720.69
node_000116,douyin,647145,586.92,839.21
node_000116,tencent_video,647145,541.28,1074.06
node_000116,iqiyi,647145,476.38,1014.65
node_000116,bilibili,647145,532.55,725.45
node_000116,netease,647145,419.87,593.35
node_000116,default,647145,365.98,453.74
node_000117,kuaishou,1192417,663.77,832.69
node_000117,douyin,1192417,612.73,809.33
node_000117,tencent_video,1192417,555.55,1229.76
node_000117,iqiyi,1192417,483.48,1070.1
node_000117,bilibili,1192417,550.7,714.88
node_000117,netease,1192417,437.64,598.75
node_000117,default,1192417,375.69,493.15
node_000118,kuaishou,1747404,1007.3,1098.44
node_000118,douyin,1747404,944.37,1246.7
node_000118,tencent_video,1747404,857.62,1823.99
node_000118,iqiyi,1747404,748.72,1501.9
node_000118,bilibili,1747404,881.69,983.68
node_000118,netease,1747404,668.54,970.2
node_000118,default,1747404,574.8,713.08
node_000119,kuaishou,267812,1257.0,1109.48
node_000119,douyin,267812,1092.16,1356.18
node_000119,tencent_video,267812,839.82,1739.82
node_000119,iqiyi,267812,763.58,1751.22
node_000119,bilibili,267812,841.66,1143.8
node_000119,netease,267812,639.98,1121.8
node_000119,default,267812,585.13,727.97
node_000120,kuaishou,308510,702.31,849.54
node_000120,douyin,308510,644.6,901.71
node_000120,tencent_video,308510,552.23,1249.6
node_000120,iqiyi,308510,511.0,1039.05
node_000120,bilibili,308510,537.38,807.53
node_000120,netease,308510,469.53,641.65
node_000120,default,308510,402.26,489.76
node_000121,kuaishou,2106042,1153.84,1325.95
node_000121,douyin,2106042,1009.91,1535.25
node_000121,tencent_video,2106042,909.56,1572.28
node_000121,iqiyi,2106042,789.14,1370.78
node_000121,bilibili,2106042,1050.55,1308.78
node_000121,netease,2106042,690.85,1107.57
node_000121,default,2106042,587.57,821.5
node_000122,kuaishou,1117976,1460.7,1790.38
node_000122,douyin,1117976,1197.76,2016.73
node_000122,tencent_video,1117976,1195.76,2791.44
node_000122,iqiyi,1117976,1048.64,2345.6
node_000122,bilibili,1117976,1224.19,1742.22
node_000122,netease,1117976,894.95,1604.32
node_000122,default,1117976,828.06,1027.06
node_000123,kuaishou,561930,1014.69,972.42
node_000123,douyin,561930,950.45,1118.2
node_000123,tencent_video,561930,696.15,1557.07
node_000123,iqiyi,561930,701.41,1374.39
node_000123,bilibili,561930,727.87,1014.02
node_000123,netease,561930,621.17,805.44
node_000123,default,561930,525.99,595.97
node_000124,kuaishou,1615001,1088.45,1115.63
node_000124,douyin,1615001,1014.7,1323.05
node_000124,tencent_video,1615001,795.98,1345.54
node_000124,iqiyi,1615001,752.81,1228.75
node_000124,bilibili,1615001,863.11,1049.47
node_000124,netease,1615001,601.24,896.52
node_000124,default,1615001,537.86,676.93
node_000125,kuaishou,19395,730.89,728.33
node_000125,douyin,19395,631.5,904.32
node_000125,tencent_video,19395,517.67,1098.56
node_000125,iqiyi,19395,458.57,785.76
node_000125,bilibili,19395,580.14,820.53
node_000125,netease,19395,432.41,666.45
node_000125,default,19395,342.38,441.85
node_000126,kuaishou,735094,1428.06,1534.39
node_000126,douyin,735094,1324.53,1700.41
node_000126,tencent_video,735094,1005.59,1895.73
node_000126,iqiyi,735094,897.82,1594.33
node_000126,bilibili,735094,1022.8,1418.31
node_000126,netease,735094,809.15,1251.04
node_000126,default,735094,670.4,857.88
node_000127,kuaishou,475160,1363.79,1523.11
node_000127,douyin,475160,1349.14,1749.73
node_000127,tencent_video,475160,948.39,1951.64
node_000127,iqiyi,475160,885.97,1829.81
node_000127,bilibili,475160,1059.26,1350.12
node_000127,netease,475160,821.53,1417.6
node_000127,default,475160,761.86,995.48
node_000128,kuaishou,802336,1262.4,1477.69
node_000128,douyin,802336,1123.62,1754.41
node_000128,tencent_video,802336,1082.76,2097.55
node_000128,iqiyi,802336,983.2,1677.34
node_000128,bilibili,802336,940.28,1444.69
node_000128,netease,802336,889.12,1319.96
node_000128,default,802336,699.08,1028.91
node_000129,kuaishou,1837584,1334.68,1979.98
node_000129,douyin,1837584,1280.31,1918.13
node_000129,tencent_video,1837584,1055.62,2716.26
node_000129,iqiyi,1837584,1091.43,2532.85
node_000129,bilibili,1837584,1251.82,2094.09
node_000129,netease,1837584,885.09,1619.55
node_000129,default,1837584,839.51,1102.64
node_000130,kuaishou,1647323,1137.79,1456.15
node_000130,douyin,1647323,1091.43,1599.38
node_000130,tencent_video,1647323,970.57,1754.22
node_000130,iqiyi,1647323,980.08,1585.14
node_000130,bilibili,1647323,1104.75,1433.37
node_000130,netease,1647323,791.47,1149.11
node_000130,default,1647323,668.39,877.66
node_000131,kuaishou,1156114,1280.27,1643.37
node_000131,douyin,1156114,1300.34,1664.33
node_000131,tencent_video,1156114,1049.15,2283.66
node_000131,iqiyi,1156114,976.1,1792.46
node_000131,bilibili,1156114,1023.1,1437.79
node_000131,netease,1156114,712.03,1317.38
node_000131,default,1156114,681.89,915.76
node_000132,kuaishou,1417340,1450.62,1769.02
node_000132,douyin,1417340,1592.34,2210.7
node_000132,tencent_video,1417340,1126.26,2802.63
node_000132,iqiyi,1417340,1054.49,2579.02
node_000132,bilibili,1417340,1145.93,1805.24
node_000132,netease,1417340,949.49,1593.81
node_000132,default,1417340,843.05,1061.18
node_000133,kuaishou,1169766,844.71,966.97
node_000133,douyin,1169766,818.51,1118.78
node_000133,tencent_video,1169766,656.15,1271.61
node_000133,iqiyi,1169766,602.17,1168.12
node_000133,bilibili,1169766,706.13,945.06
node_000133,netease,1169766,489.33,839.47
node_000133,default,1169766,438.31,560.97
node_000134,kuaishou,147271,806.34,1075.18
node_000134,douyin,147271,755.07,1347.57
node_000134,tencent_video,147271,643.41,1383.96
node_000134,iqiyi,147271,610.91,1075.99
node_000134,bilibili,147271,732.58,1128.85
node_000134,netease,147271,514.41,901.93
node_000134,default,147271,429.7,596.85
node_000135,kuaishou,2545941,1650.9,2014.23
node_000135,douyin,2545941,1594.73,2135.81
node_000135,tencent_video,2545941,1242.8,2307.24
node_000135,iqiyi,2545941,1166.0,1993.43
node_000135,bilibili,2545941,1329.32,1858.05
node_000135,netease,2545941,1045.33,1681.22
node_000135,default,2545941,788.8,1122.57
node_000136,kuaishou,450429,876.55,940.57
node_000136,douyin,450429,786.99,1015.17
node_000136,tencent_video,450429,714.39,1051.55
node_000136,iqiyi,450429,615.0,917.83
node_000136,bilibili,450429,677.89,884.77
node_000136,netease,450429,556.0,765.15
node_000136,default,450429,495.19,528.49
node_000137,kuaishou,9373,806.22,824.05
node_000137,douyin,9373,807.05,1057.64
node_000137,tencent_video,9373,708.56,1199.07
node_000137,iqiyi,9373,615.14,1106.07
node_000137,bilibili,9373,716.27,884.3
node_000137,netease,9373,541.03,756.0
node_000137,default,9373,503.19,520.91
node_000138,kuaishou,1138795,959.11,836.84
node_000138,douyin,1138795,859.82,1035.31
node_000138,tencent_video,1138795,723.54,1391.45
node_000138,iqiyi,1138795,655.3,1153.01
node_000138,bilibili,1138795,752.09,863.06
node_000138,netease,1138795,545.97,732.0
node_000138,default,1138795,463.71,570.37
node_000139,kuaishou,1267424,584.15,649.55
node_000139,douyin,1267424,543.22,830.27
node_000139,tencent_video,1267424,529.73,981.18
node_000139,iqiyi,1267424,438.25,893.31
node_000139,bilibili,1267424,528.06,654.33
node_000139,netease,1267424,380.52,572.3
node_000139,default,1267424,359.99,396.42
node_000140,kuaishou,1253150,1306.79,1605.72
node_000140,douyin,1253150,1115.74,1851.16
node_000140,tencent_video,1253150,1048.54,2065.3
node_000140,iqiyi,1253150,903.33,1732.76
node_000140,bilibili,1253150,1080.27,1627.35
node_000140,netease,1253150,783.28,1404.14
node_000140,default,1253150,739.24,881.09
node_000141,kuaishou,68633,810.28,1138.5
node_000141,douyin,68633,802.31,1217.99
node_000141,tencent_video,68633,691.71,1535.38
node_000141,iqiyi,68633,602.59,1310.92
node_000141,bilibili,68633,724.96,1173.25
node_000141,netease,68633,597.13,1006.75
node_000141,default,68633,517.83,645.79
node_000142,kuaishou,1566364,1386.62,1930.92
node_000142,douyin,1566364,1256.55,1952.34
node_000142,tencent_video,1566364,1200.19,2240.21
node_000142,iqiyi,1566364,1048.01,1943.55
node_000142,bilibili,1566364,1300.96,1745.95
node_000142,netease,1566364,900.45,1560.42
node_000142,default,1566364,757.65,1113.69
node_000143,kuaishou,1528307,798.25,1040.12
node_000143,douyin,1528307,667.52,1150.12
node_000143,tencent_video,1528307,703.41,1185.34
node_000143,iqiyi,1528307,580.9,1142.81
node_000143,bilibili,1528307,766.16,1100.85
node_000143,netease,1528307,521.97,959.87
node_000143,default,1528307,452.42,668.16
node_000144,kuaishou,2313894,633.27,717.17
node_000144,douyin,2313894,561.32,789.1
node_000144,tencent_video,2313894,515.73,901.2
node_000144,iqiyi,2313894,508.15,808.08
node_000144,bilibili,2313894,563.67,810.01
node_000144,netease,2313894,420.04,610.86
node_000144,default,2313894,370.91,399.76
node_000145,kuaishou,73467,968.24,1084.25
node_000145,douyin,73467,772.43,1181.64
node_000145,tencent_video,73467,669.43,1355.63
node_000145,iqiyi,73467,624.73,1164.54
node_000145,bilibili,73467,717.53,1047.2
node_000145,netease,73467,513.25,875.69
node_000145,default,73467,465.2,625.23
node_000146,kuaishou,1607121,1609.29,1927.25
node_000146,douyin,1607121,1476.46,1893.84
node_000146,tencent_video,1607121,1110.19,2700.14
